mean_loss,epsilon
0.0149988043806,0.9998884
0.0229522008412,0.99982
0.0211814389171,0.9996697
0.0428550267938,0.9996202
0.0297918500458,0.9995644
0.0295952378188,0.9994195
0.0201562308556,0.9993502
0.032860532115,0.9992431
0.0246792345325,0.9991774
0.0307961256947,0.999109
0.0267417620011,0.9989596
0.0275673576016,0.998857
0.0328776793967,0.9986833
0.0417027025096,0.9985834
0.0433522055511,0.9984952
0.0375756626906,0.9984124
0.0295305109194,0.9982693
0.0360627133522,0.9981856
0.0380543829232,0.9980812
0.035544073756,0.9980056
0.0385609919034,0.9979165
0.0330022601162,0.9977923
0.0319841771582,0.9977059
0.0356562030676,0.997597
0.042213400607,0.9974998
0.0321029655272,0.997435
0.0298675443742,0.9973828
0.0217782800331,0.9973018
0.0315333265969,0.997183
0.0260314931018,0.997084
0.0389990858316,0.9970066
0.0253084950173,0.996895
0.0259476112044,0.9968086
0.0278539530887,0.9967294
0.0297123164853,0.9966241
0.0275043602569,0.9965719
0.0255210993427,0.9964954
0.0293700185491,0.9964027
0.0335238362598,0.9962686
0.0349168820596,0.9961273
0.0294998253242,0.9960418
0.0239054536453,0.9959104
0.0208511953192,0.9958168
0.0268390657588,0.9957358
0.0277004420511,0.9955423
0.0298411447861,0.9954514
0.0343020288463,0.9953866
0.0300208455448,0.9948646
0.031030178877,0.994726
0.0305869439686,0.9946351
0.0311283671978,0.9945694
0.0325479176098,0.9944416
0.0323526479833,0.9942778
0.0376764700894,0.9941932
0.0341926670419,0.9941176
0.0290137850644,0.9939988
0.0258107251807,0.9938917
0.033597161807,0.9937936
0.0321479419523,0.9937144
0.0309653948298,0.9936595
0.0378389630652,0.9935767
0.0374053721981,0.9935173
0.0366770155682,0.9934606
0.0324761338544,0.9933607
0.0329180685303,0.9931375
0.0288045428727,0.9929827
0.0261939240742,0.9928846
0.0421048463397,0.9927946
0.0269811613086,0.9926551
0.0241292912606,0.9924922
0.0333599795918,0.9924085
0.0296269365188,0.9922645
0.0433338160715,0.9921529
0.0463495957762,0.9920863
0.0254711864275,0.9919747
0.0254239133509,0.9919207
0.0373224121231,0.991864
0.029384044482,0.9917704
0.0354310704022,0.9914275
0.0317111554322,0.9913141
0.032067185244,0.991072
0.0351003469041,0.9909289
0.039246291213,0.9907948
0.0359369659847,0.9906976
0.0423163672843,0.9904663
0.0395205503203,0.9903196
0.048007123341,0.9902305
0.046932799758,0.9901738
